region,country,year,type,value,footnotes,source,general_source
48,bahrain,2010,Forest cover (% of total land area),0.7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
48,bahrain,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),27.46,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCWC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, May 2018.",https://data.un.org/
48,bahrain,2016,Land area (thousand hectares),78.0,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
48,bahrain,2016,Arable land (thousand hectares),2.0,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
48,bahrain,2016,Permanent crops (thousand hectares),3.0,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
48,bahrain,2016,Forest cover (thousand hectares),1.0,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
48,bahrain,2016,Arable land (% of total land area),2.1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
48,bahrain,2016,Permanent crops (% of total land area),3.9,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
48,bahrain,2016,Forest cover (% of total land area),0.8,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
48,bahrain,2016,Important sites for terrestrial biodiversity protected (% of total sites protected),27.46,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCWC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, May 2018.",https://data.un.org/
48,bahrain,2018,Important sites for terrestrial biodiversity protected (% of total sites protected),27.46,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCWC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, May 2018.",https://data.un.org/
50,bangladesh,2005,Land area (thousand hectares),13017.0,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
50,bangladesh,2005,Arable land (thousand hectares),7911.0,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
50,bangladesh,2005,Permanent crops (thousand hectares),800.0,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
50,bangladesh,2005,Forest cover (thousand hectares),1455.0,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
50,bangladesh,2005,Arable land (% of total land area),60.8,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
50,bangladesh,2005,Permanent crops (% of total land area),6.1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
50,bangladesh,2005,Forest cover (% of total land area),11.2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
50,bangladesh,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),37.92,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCWC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, May 2018.",https://data.un.org/
50,bangladesh,2010,Land area (thousand hectares),13017.0,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
50,bangladesh,2010,Arable land (thousand hectares),7791.0,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
50,bangladesh,2010,Permanent crops (thousand hectares),850.0,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
50,bangladesh,2010,Forest cover (thousand hectares),1442.0,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
50,bangladesh,2010,Arable land (% of total land area),59.9,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
50,bangladesh,2010,Permanent crops (% of total land area),6.5,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
50,bangladesh,2010,Forest cover (% of total land area),11.1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
50,bangladesh,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),48.0,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCWC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, May 2018.",https://data.un.org/
50,bangladesh,2016,Land area (thousand hectares),13017.0,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
50,bangladesh,2016,Arable land (thousand hectares),7764.0,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
50,bangladesh,2016,Permanent crops (thousand hectares),830.0,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
50,bangladesh,2016,Forest cover (thousand hectares),1426.0,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
50,bangladesh,2016,Arable land (% of total land area),59.6,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
50,bangladesh,2016,Permanent crops (% of total land area),6.4,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
50,bangladesh,2016,Forest cover (% of total land area),11.0,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
50,bangladesh,2016,Important sites for terrestrial biodiversity protected (% of total sites protected),48.02,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCWC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, May 2018.",https://data.un.org/
50,bangladesh,2018,Important sites for terrestrial biodiversity protected (% of total sites protected),48.02,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCWC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, May 2018.",https://data.un.org/
52,barbados,2005,Land area (thousand hectares),43.0,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
52,barbados,2005,Arable land (thousand hectares),13.0,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
52,barbados,2005,Permanent crops (thousand hectares),1.0,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
52,barbados,2005,Forest cover (thousand hectares),6.0,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
52,barbados,2005,Arable land (% of total land area),30.2,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
52,barbados,2005,Permanent crops (% of total land area),2.3,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
52,barbados,2005,Forest cover (% of total land area),14.7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
52,barbados,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),2.07,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCWC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, May 2018.",https://data.un.org/
52,barbados,2010,Land area (thousand hectares),43.0,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
52,barbados,2010,Arable land (thousand hectares),12.0,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
52,barbados,2010,Permanent crops (thousand hectares),1.0,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
52,barbados,2010,Forest cover (thousand hectares),6.0,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
52,barbados,2010,Arable land (% of total land area),27.9,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
52,barbados,2010,Permanent crops (% of total land area),2.3,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
52,barbados,2010,Forest cover (% of total land area),14.7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.",https://data.un.org/
52,barbados,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),2.07,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCWC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, May 2018.",https://data.un.org/
